coprd_company_code|company_name|coprd_date|mr_info_full_name|coprd_industry_code|coprd_industry_name|nic_prod_code|nic_name|coprd_owner_code|owner_gp_name
34162|BHARTI AIRTEL LTD.|30-09-2004|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2004|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2005|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2005|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2005|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2005|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2006|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2006|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2006|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2006|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2007|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2007|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2007|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2007|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2008|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2008|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2008|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2008|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2009|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2009|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2009|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2009|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2010|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2010|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2010|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2010|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2011|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2011|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2011|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2011|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2012|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2012|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2012|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2012|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2013|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2013|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2013|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2013|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2014|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2014|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2014|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2014|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2015|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2015|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2015|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2015|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2016|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2016|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2016|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2016|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2017|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2017|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2017|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2017|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2018|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2018|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2018|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2018|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2019|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2019|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2019|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2019|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2020|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2020|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2020|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2020|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2021|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2021|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-09-2021|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-12-2021|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|31-03-2022|Annual Report|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
34162|BHARTI AIRTEL LTD.|30-06-2022|Interim financials|0101040601000000|Telecommunication services|61209|Activities of other wireless telecommunications activities|020101030182|Bharti Telecom Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-1999|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-1999|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-1999|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2000|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2000|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2000|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2000|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2001|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2001|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2001|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2001|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2002|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2002|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2002|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2002|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2003|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2003|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2003|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2003|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2004|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2004|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2004|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2004|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2005|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2005|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2005|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2005|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2006|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2006|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2006|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2006|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2007|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2007|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2007|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2007|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2008|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2008|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2008|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2008|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2009|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2009|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2009|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2009|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2010|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2010|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2010|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2010|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2011|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2011|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2011|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2011|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2012|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2012|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2012|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2012|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2013|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2013|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2013|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2013|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2014|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2014|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2014|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2014|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2015|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2015|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2015|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2015|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2016|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2016|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2016|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2016|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2017|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2017|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2017|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2017|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-03-2018|Annual Report|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-06-2018|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|30-09-2018|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
38924|BRITANNIA INDUSTRIES LTD.|31-12-2018|Interim financials|0101011101700500|Bakery products|10712|Manufacture of biscuits, cakes, pastries, rusks etc.|020101012000|Wadia (Bombay Dyeing) Group
